slug,size,hash,path
cdc,5745455961,bec727244144780f0f21ebda801cfc60048cb0cc548e96223949dff4fe27bae2,https://files.browsertrix.com/crawls/75f05fd9-ffe0-447d-be70-66d1e4bc4b6d/20241116121649465-19d6507f-b15-0.wacz?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=jvxy5byse23n2ipxjgqhmjaysega%2F20260718%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20260718T023009Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=76aba6dc9811ff5c22a4bac806e19b1826acfb5717fdbf029a3ec8c3b14a15dc
cdc,2759597858,afdf6efe6ccb08bfd6671f0e97a99dda5b4be4774c67e8f3aece5aa061a3f4e7,https://files.browsertrix.com/crawls/75f05fd9-ffe0-447d-be70-66d1e4bc4b6d/20241116224339783-19d6507f-b15-0.wacz?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=jvxy5byse23n2ipxjgqhmjaysega%2F20260718%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20260718T023009Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=0d7600b074a5a37d5392410fce2ae93a5922d39270cf9c57e12a426b7f707e00
cdc,5667736085,9ee4dd8cc403e49fd74be32c6000fdb6ad29b37306577a757e292affa390cdb7,https://files.browsertrix.com/crawls/75f05fd9-ffe0-447d-be70-66d1e4bc4b6d/20241117191316335-19d6507f-b15-0.wacz?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=jvxy5byse23n2ipxjgqhmjaysega%2F20260718%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20260718T023009Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=2fa2bdc3fc3902f03c09aa378e7d9e6aebbeade882f68ab3e53743f0f810d7de
cdc,5784173918,e1604ff09c1b51c9f4dd3e1cbdd3f0b6161226b26904177b5ad49a1c2299a757,https://files.browsertrix.com/crawls/75f05fd9-ffe0-447d-be70-66d1e4bc4b6d/20241117234058861-19d6507f-b15-0.wacz?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=jvxy5byse23n2ipxjgqhmjaysega%2F20260718%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20260718T023009Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=fca53ab521a0ac4c172d37c0b6bf5f1172b2a4745f3e33b8dd320950768036f3
cdc,95769250,197100574d8d456082c3a77ede528a9445425937a8fc330b2a96265fc3aa1077,https://files.browsertrix.com/crawls/75f05fd9-ffe0-447d-be70-66d1e4bc4b6d/20250116044137759-4de2b08d-733-0.wacz?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=jvxy5byse23n2ipxjgqhmjaysega%2F20260718%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20260718T023009Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=f7f4e5faf671810db821e79a87262f6024b2e60a424130b69d49ffa1bee6a55b
cdc,945097,e3cd0295c5575380bb9f85db830a7aead2ebac3cc82d24b5c0275dcf6bbb20ee,https://files.browsertrix.com/crawls/75f05fd9-ffe0-447d-be70-66d1e4bc4b6d/20250116044328429-297e32b7-264-0.wacz?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=jvxy5byse23n2ipxjgqhmjaysega%2F20260718%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20260718T023009Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=80bb61390e67f333fe0e4a4434a538d9349a6149f6eefd76c60e488e75c1e3cc
cdc,2923554,36de3f76d3c0bc9092116b9fbd67b3277650fed0d192e939ffb3c7b481e50885,https://files.browsertrix.com/crawls/75f05fd9-ffe0-447d-be70-66d1e4bc4b6d/20250116130611689-2686efaf-04f-0.wacz?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=jvxy5byse23n2ipxjgqhmjaysega%2F20260718%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20260718T023009Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=a3390ae4ccf4a53057492928c8668a0063b2152614f2454e22760f4db7736d9e
cdc,59165140,26e3626cdda33ef2a88680a3a237c0ae650984f834ce5fffbbf4ca8cafe597fd,https://files.browsertrix.com/crawls/75f05fd9-ffe0-447d-be70-66d1e4bc4b6d/20250116132322948-092c4a56-215-0.wacz?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=jvxy5byse23n2ipxjgqhmjaysega%2F20260718%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20260718T023009Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=16a459b2c2ed1a8afd7f61bb3cc1d0d56689df91c067b185f22c90c9d14b4d62
cdc,5986642,2090ae919537aa5b5bcc7753d34f31c1bfe8577e18439d19467058161f362a1b,https://files.browsertrix.com/crawls/75f05fd9-ffe0-447d-be70-66d1e4bc4b6d/20250116234932014-fdcf2b2a-9f2-0.wacz?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=jvxy5byse23n2ipxjgqhmjaysega%2F20260718%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20260718T023009Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=9c74b2c4832709126f976c21019160ae898aa7297abe2f6273c271bbe4881650
cdc,6114888,88392403d559b572c0b00eafeff5398d8c97562a11c568cd214e22da79ed4591,https://files.browsertrix.com/crawls/75f05fd9-ffe0-447d-be70-66d1e4bc4b6d/20250116235234696-028adf04-850-0.wacz?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=jvxy5byse23n2ipxjgqhmjaysega%2F20260718%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20260718T023009Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=ab42856da25fa44ab707f42d85c1a012f90e9ccc4d79a5368d5f9e03e75d40e8
cdc,6144884,26f1ef02985a2d52fe8dc39b6883bfae7a97cd4431c8c558fb1e61f331c2bb27,https://files.browsertrix.com/crawls/75f05fd9-ffe0-447d-be70-66d1e4bc4b6d/20250116235257775-06801e32-2d0-0.wacz?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=jvxy5byse23n2ipxjgqhmjaysega%2F20260718%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20260718T023009Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=1ca250db19db689e26027e03b2387fa09ee2987e39908b7b7d4b041363d17927
cdc,6916846,313399a722783ff1f78b84e1571a83e9c6992c4df99905a1059fda866166dae5,https://files.browsertrix.com/crawls/75f05fd9-ffe0-447d-be70-66d1e4bc4b6d/20250116235342923-2f80cf7b-54f-0.wacz?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=jvxy5byse23n2ipxjgqhmjaysega%2F20260718%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20260718T023009Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=126eb05884eb36d2f4657c5ce33774258f3d76b8abf6a95de7912ab7726a2b04
cdc,6509460986,e2af221464d28a585de2faa8a24ebeceec2f53eac34b9dfd9578a87191de0876,https://files.browsertrix.com/crawls/75f05fd9-ffe0-447d-be70-66d1e4bc4b6d/20250128071018895-f7a72d33-167-0.wacz?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=jvxy5byse23n2ipxjgqhmjaysega%2F20260718%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20260718T023009Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=c70bf569f4cea61a6cc112d68f8af34824d7369e643f1eb975cff77e9aaf0ee3
cdc,5772486699,e76a96b4c2b559394a733a37efd08ca900f67594758fe71720364385e8c8dc80,https://files.browsertrix.com/crawls/75f05fd9-ffe0-447d-be70-66d1e4bc4b6d/20250128101219868-f7a72d33-167-0.wacz?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=jvxy5byse23n2ipxjgqhmjaysega%2F20260718%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20260718T023009Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=3b136bf1ae145577462cee366742c305529f40e949963b2799b9a989bcb3d906
cdc,5896386256,978c8eb395799e416736980ed55eb8be3c7a938c054beeebf93568f3a7ef188e,https://files.browsertrix.com/crawls/75f05fd9-ffe0-447d-be70-66d1e4bc4b6d/20250126223634810-f7a72d33-167-0.wacz?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=jvxy5byse23n2ipxjgqhmjaysega%2F20260718%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20260718T023009Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=2ff819cb143d877e3813a92d1433399b123020396c9bc9cc076a2f39a51b562a
cdc,5791249353,e4673d211ecc9e4b59afe4d1e09d46075454946b3b7faae559b905bc6468e82b,https://files.browsertrix.com/crawls/75f05fd9-ffe0-447d-be70-66d1e4bc4b6d/20250128135255612-f7a72d33-167-0.wacz?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=jvxy5byse23n2ipxjgqhmjaysega%2F20260718%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20260718T023009Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=a05fc18c2a038b99e102cd730943a671db0af7044f387be704860bc4d3cbf015
cdc,5877610325,11c2c7a873cc83344005b3b33592f0e44b339aee22fa5d3a18a00f0874b35f2a,https://files.browsertrix.com/crawls/75f05fd9-ffe0-447d-be70-66d1e4bc4b6d/20250128121257421-f7a72d33-167-0.wacz?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=jvxy5byse23n2ipxjgqhmjaysega%2F20260718%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20260718T023009Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=d8cd1f4b906c763194e85c38334e387ab3c640b9bfa3c93fa72a59e3168a6baf
cdc,6422097578,9d94ca536c0a34faa3a01f11fd6662e7360b65dfa9e5d4fc10dcfbd599850853,https://files.browsertrix.com/crawls/75f05fd9-ffe0-447d-be70-66d1e4bc4b6d/20250128175536159-f7a72d33-167-0.wacz?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=jvxy5byse23n2ipxjgqhmjaysega%2F20260718%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20260718T023009Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=46edc848374982f111500de36e2667e5ea4a1ab75f86339c40ad61c3c741f3c5
cdc,5292758216,23f2c55eb0c42ba4683f7b06089150536f7e09e2c944e9119aba12efdd4a350b,https://files.browsertrix.com/crawls/75f05fd9-ffe0-447d-be70-66d1e4bc4b6d/20250127052312987-f7a72d33-167-0.wacz?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=jvxy5byse23n2ipxjgqhmjaysega%2F20260718%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20260718T023009Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=290250599137fbed5d8315e094a92083790d8e8760657c99a76e7a2fe1a69b1f
cdc,5680147397,ff5a3c48d2f1e143e6bfa278fdc0b48bfb0244fc38632c9d71bd3ae63a9527ab,https://files.browsertrix.com/crawls/75f05fd9-ffe0-447d-be70-66d1e4bc4b6d/20250129093928800-f7a72d33-167-0.wacz?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=jvxy5byse23n2ipxjgqhmjaysega%2F20260718%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20260718T023009Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=8b0778e066086d6bd6e616fa888d6b7e115a9d5959e1b655aaff3d2595bc381d
